id,event,text,favorite_count,retweet_count,created_at,followers_count,friends_count,account_creation,verified
576276947648405505,putinmissing,Coup in #Russia? Good article by @Forbes. http://t.co/aaNCpb0blW #RamzanKadyrov #Putin #putindead http://t.co/OfivdTlTbO,4,4,Fri Mar 13 07:01:45 +0000 2015,1485,972,Sun Apr 07 04:08:43 +0000 2013,False
577258317942149120,putinmissing,Was Vladimir Putin netralized by an internal coup? Or maybe he's vacationing in Harper's closet:  http://t.co/tlr3cFLEyv #LookingForNarnia,4,7,Mon Mar 16 00:01:22 +0000 2015,11502,2580,Tue May 14 12:42:51 +0000 2013,False
576796432730071040,putinmissing,Unformed Russian Embassy staff in London have left for Russia  Rumours Putin HAS DIED! http://t.co/zSIV8w6FJ2 via @ShaunyNews #PutinDead?,2,5,Sat Mar 14 17:26:00 +0000 2015,5011,5103,Fri Sep 06 14:05:17 +0000 2013,False
576812998418939904,putinmissing,Putin reappears on television amid rumours his 'girlfriend' is about 2 give birth http://t.co/yJuN1F0QXE http://t.co/B7FXmo03jK @Scofield_Fx,0,2,Sat Mar 14 18:31:50 +0000 2015,1372,1097,Tue Mar 06 13:30:50 +0000 2012,False
544319832486064128,sydneysiege,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",45,271,Mon Dec 15 02:35:35 +0000 2014,4449631,7357,Fri Jun 26 21:48:52 +0000 2009,True
544306402731507712,sydneysiege,#pmharper tweets 'Canada's thoughts and prayers are with our Australian friends.' 13-40 hostages held in cafe in #Sydney. #SydneySiege,38,117,Mon Dec 15 01:42:13 +0000 2014,402366,264,Thu Jan 15 21:03:19 +0000 2009,True
544517264054423552,sydneysiege,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,275,677,Mon Dec 15 15:40:07 +0000 2014,26261,1644,Wed Jul 28 05:48:13 +0000 2010,True
544292129972170752,sydneysiege,BREAKING ALERT: Preliminary reports indicate perpetrators appear to be members of #ISIS. #SydneySiege,30,117,Mon Dec 15 00:45:30 +0000 2014,101553,308,Mon Nov 28 19:48:32 +0000 2011,False
544309275141885952,sydneysiege,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,91,432,Mon Dec 15 01:53:38 +0000 2014,824767,460,Tue Aug 11 06:12:45 +0000 2009,True
544271362022338560,sydneysiege,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",35,208,Sun Dec 14 23:22:59 +0000 2014,1148,1164,Thu Jan 28 11:36:46 +0000 2010,True
544374511194632192,sydneysiege,UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/mp18E4DdjW http://t.co/n5vhI5DsZg,112,220,Mon Dec 15 06:12:52 +0000 2014,3775737,860,Sat Apr 04 12:40:32 +0000 2009,True
544329935943237632,sydneysiege,Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.,178,491,Mon Dec 15 03:15:44 +0000 2014,5051,675,Wed Feb 29 00:01:36 +0000 2012,True
544293753130082305,sydneysiege,DETAILS: The hostage site is Lindt Chocolat Cafe near #Sydney Harbor http://t.co/1ZlzKDjvSf http://t.co/7u8EFUwCey,27,109,Mon Dec 15 00:51:57 +0000 2014,824505,460,Tue Aug 11 06:12:45 +0000 2009,True
544399927045283840,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",241,572,Mon Dec 15 07:53:51 +0000 2014,12524120,3,Sun Apr 22 14:42:37 +0000 2007,True
544268732046913536,sydneysiege,#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.,9,108,Sun Dec 14 23:12:32 +0000 2014,150994,85683,Sat Oct 18 02:39:23 +0000 2008,True
544333764814323713,sydneysiege,"Gunman's headband reads, ""We are your soldiers O Muhammad"".
#MartinPlace #SydneySiege http://t.co/ggUgP4kV9c",20,145,Mon Dec 15 03:30:57 +0000 2014,253,159,Thu Jul 26 19:32:10 +0000 2012,False
544380742076088320,sydneysiege,"This is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of @nswpolice http://t.co/iCffJZ9NuZ",267,441,Mon Dec 15 06:37:37 +0000 2014,4931,659,Wed Mar 04 03:07:11 +0000 2009,False
544271284796784640,sydneysiege,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM",20,177,Sun Dec 14 23:22:41 +0000 2014,110901,3,Sun Sep 18 16:36:06 +0000 2011,False
544282227035869184,sydneysiege,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",57,197,Mon Dec 15 00:06:09 +0000 2014,202022,3540,Wed May 04 06:32:13 +0000 2011,False
544289311504355328,sydneysiege,Statement from Prime Minister Tony Abbott on Sydney hostage situation. http://t.co/MHkNRZFQWB,45,211,Mon Dec 15 00:34:18 +0000 2014,19266,679,Tue Sep 15 04:10:18 +0000 2009,True
544290258951892992,sydneysiege,Central Sydney shut down by police amid ongoing hostage situation: http://t.co/TvAlMmqFxP,47,149,Mon Dec 15 00:38:04 +0000 2014,5446500,968,Sun Apr 01 06:22:13 +0000 2007,True
544510450101415936,sydneysiege,"Several more hostages flee from cafe under siege in Sydney, local media say http://t.co/YjuafDPNEY",146,288,Mon Dec 15 15:13:02 +0000 2014,12523793,3,Sun Apr 22 14:42:37 +0000 2007,True
544512108885725184,sydneysiege,Paramedics are currently carrying out a number of hostages in #MartinPl. #SydneySiege #9News,53,154,Mon Dec 15 15:19:37 +0000 2014,26144,1644,Wed Jul 28 05:48:13 +0000 2010,True
544328894812549121,sydneysiege,"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO",142,562,Mon Dec 15 03:11:36 +0000 2014,824828,460,Tue Aug 11 06:12:45 +0000 2009,True
544289409294553088,sydneysiege,Full statement from PM Abbott on #Sydneysiege #MartinPlace #Lindt. http://t.co/7ilKZGNBDz,29,184,Mon Dec 15 00:34:42 +0000 2014,79481,2577,Wed Mar 18 06:02:49 +0000 2009,True
544491151118860289,sydneysiege,"SYDNEY HOSTAGE-TAKER
- Man Monis, 49
- Originally from Iran
- Self-styled sheikh
- Accused of sexually assaulting 7 women
DEVELOPING..",33,121,Mon Dec 15 13:56:21 +0000 2014,201476,3540,Wed May 04 06:32:13 +0000 2011,False
544515538383564801,sydneysiege,"Haron Monis,Hostage-taker in #Sydney: Fled #Iran 96,suspect in ex-wife killing,46 sex assaults http://t.co/3caiB9OnFg http://t.co/vfOXjtrGgZ",33,191,Mon Dec 15 15:33:15 +0000 2014,8159,980,Mon May 25 13:50:07 +0000 2009,False
544283772569788416,sydneysiege,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,49,180,Mon Dec 15 00:12:18 +0000 2014,1732248,17,Thu Jul 19 14:42:53 +0000 2007,True
544358533819420672,sydneysiege,BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/akfqcnbofX #sydneyseige,56,166,Mon Dec 15 05:09:22 +0000 2014,2926713,385,Sat Mar 24 10:48:14 +0000 2007,True
544520273718812672,sydneysiege,Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds http://t.co/nsprnSYTDT,133,110,Mon Dec 15 15:52:04 +0000 2014,90208,623,Wed Dec 30 23:59:26 +0000 2009,True
544272537341812736,sydneysiege,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,51,404,Sun Dec 14 23:27:39 +0000 2014,2115,136,Mon Oct 14 15:02:11 +0000 2013,True
544297696308518912,sydneysiege,"UPDATE: 13 people being held hostage in #Sydney shop, Opera House evacuated after suspicious package found: reports http://t.co/n4D3yGjso9",106,345,Mon Dec 15 01:07:38 +0000 2014,4636605,382,Sat Mar 17 19:01:26 +0000 2007,True
544306719686656000,sydneysiege,"US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",69,245,Mon Dec 15 01:43:29 +0000 2014,34994,250,Mon Apr 21 09:56:28 +0000 2008,True
544367462012432384,sydneysiege,"MORE: Police confirm 3 hostages escape Sydney cafe, unknown number remain inside http://t.co/pcAt91LIdS #Sydneysiege",76,117,Mon Dec 15 05:44:51 +0000 2014,4637065,382,Sat Mar 17 19:01:26 +0000 2007,True
544324444773433348,sydneysiege,"Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers."" http://t.co/MCJ0rMSXPc #SydneySiege",33,154,Mon Dec 15 02:53:55 +0000 2014,4814829,2778,Mon Mar 12 01:28:01 +0000 2007,True
544511199702822913,sydneysiege,POLICE MOVE IN: Police confirm live ammunition used in Martin Place #sydneysiege,41,106,Mon Dec 15 15:16:01 +0000 2014,42209,397,Thu Jun 17 01:05:23 +0000 2010,True
544305745416581120,sydneysiege,Police stand guard as hostages are held in a cafe in Sydney. Follow AFP's LIVE REPORT: http://t.co/yKWnSmShSY http://t.co/wyjunPbDfo,22,161,Mon Dec 15 01:39:37 +0000 2014,282186,486,Tue Sep 27 00:35:10 +0000 2011,True
544269749405097984,sydneysiege,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,88,483,Sun Dec 14 23:16:34 +0000 2014,170463,4176,Fri Jun 27 02:03:07 +0000 2008,True
544512664769396736,sydneysiege,"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f",61,269,Mon Dec 15 15:21:50 +0000 2014,824634,460,Tue Aug 11 06:12:45 +0000 2009,True
544305540286148609,sydneysiege,A man believed to be the gunman filmed wearing a black headband inside the cafe http://t.co/7ixIlhiVXZ http://t.co/dOW5zfm1uU,18,109,Mon Dec 15 01:38:48 +0000 2014,2051,136,Mon Oct 14 15:02:11 +0000 2013,True
544291965513134080,sydneysiege,"According to Seven, this is a picture of the gunman http://t.co/3Zor3gSOSO",20,116,Mon Dec 15 00:44:51 +0000 2014,10813,1661,Tue Jun 30 06:46:07 +0000 2009,True
544282005941530624,sydneysiege,Hostages in Sydney cafe made to hold up Islamic flags http://t.co/I1PsUPekkB,51,103,Mon Dec 15 00:05:17 +0000 2014,702080,41323,Tue Nov 18 19:46:36 +0000 2008,True
544274934835707905,sydneysiege,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq,113,762,Sun Dec 14 23:37:11 +0000 2014,8175508,61,Thu Feb 01 07:44:29 +0000 2007,True
544352727971954690,sydneysiege,"Local media: 3 people appear to escape from Martin Place, Sydney, café, amid hostage situation - @ABCNews http://t.co/N5mmnilz4Z",70,212,Mon Dec 15 04:46:18 +0000 2014,7125070,505,Sun May 13 23:06:45 +0000 2007,True
544277860555710464,sydneysiege,ISIS -holding a Cafe hostage in Sydney- forcing Hostages to press ISIS flags against the Windows #DramaAlert HOT! http://t.co/XwXLvvWc76,100,102,Sun Dec 14 23:48:48 +0000 2014,171398,537,Wed Oct 10 23:43:12 +0000 2012,False
544391176137089024,sydneysiege,"Hostage taker in Sydney cafe demands ISIS flag and call with Australian PM, Sky News reports. http://t.co/a2vgrn30Xh #sydneysiege",34,246,Mon Dec 15 07:19:05 +0000 2014,2927521,385,Sat Mar 24 10:48:14 +0000 2007,True
544504183341064192,sydneysiege,"Escaped #SydneySiege hostage, Elly Chen, a top student and skilled sportswoman http://t.co/cOyz8N2IMb http://t.co/48YdSm7lJB",130,182,Mon Dec 15 14:48:08 +0000 2014,442770,81,Tue Mar 03 06:19:00 +0000 2009,False
544476808566276097,sydneysiege,TV channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands. http://t.co/5jtd36wFOU http://t.co/oKJPRv40l3,79,157,Mon Dec 15 12:59:21 +0000 2014,1730647,17,Thu Jul 19 14:42:53 +0000 2007,True
544358564484378624,sydneysiege,Police: Negotiators are now in contact with armed hostage-taker in Sydney situation motive remains unknown - http://t.co/mp18E4DdjW,24,114,Mon Dec 15 05:09:30 +0000 2014,3775576,860,Sat Apr 04 12:40:32 +0000 2009,True
544278335455776769,sydneysiege,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up",23,219,Sun Dec 14 23:50:42 +0000 2014,282320,486,Tue Sep 27 00:35:10 +0000 2011,True
544382892378714113,sydneysiege,Five Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz http://t.co/aFHirytbFH http://t.co/BiLJuBBc5R,138,138,Mon Dec 15 06:46:10 +0000 2014,187975,4737,Tue Dec 18 15:46:37 +0000 2012,True
544289941996326912,sydneysiege,Prime Minister Tony Abbott's statement on the #SydneySiege. Updates: http://t.co/EgWHAnjO35 http://t.co/AGhyN5Qkei,32,153,Mon Dec 15 00:36:49 +0000 2014,230663,395,Mon Oct 22 23:57:33 +0000 2007,True
544301453717041152,sydneysiege,BREAKING UPDATE: Gunman says four devices are located around Sydney. Security response underway. Police calling for calm. 9News,66,338,Mon Dec 15 01:22:33 +0000 2014,202003,3540,Wed May 04 06:32:13 +0000 2011,False
544512910538838016,sydneysiege,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",45,142,Mon Dec 15 15:22:49 +0000 2014,4636556,382,Sat Mar 17 19:01:26 +0000 2007,True
544277117039837184,sydneysiege,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84),48,390,Sun Dec 14 23:45:51 +0000 2014,150995,85683,Sat Oct 18 02:39:23 +0000 2008,True
544518335019229184,sydneysiege,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,45,251,Mon Dec 15 15:44:22 +0000 2014,4301,1733,Tue Feb 14 06:18:22 +0000 2012,False
544462330105712640,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,45,116,Mon Dec 15 12:01:49 +0000 2014,306687,1767,Thu Oct 09 23:05:36 +0000 2008,True
544350712365207552,sydneysiege,#BREAKING Reports two customers and an employee have escaped the #SydneySiege http://t.co/fSLeobzxHh,60,145,Mon Dec 15 04:38:18 +0000 2014,72203,8674,Thu Oct 04 02:41:59 +0000 2007,True
544319274072817664,sydneysiege,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",58,140,Mon Dec 15 02:33:22 +0000 2014,15056,389,Sun Mar 22 04:01:04 +0000 2009,True
544513524438155264,sydneysiege,"Sydney siege: police enter cafe as hostages flee the scene, gunfire heard, reports of an injured person – live http://t.co/c4xbud6a3m",1,106,Mon Dec 15 15:25:15 +0000 2014,1522763,1319,Thu Feb 22 12:32:47 +0000 2007,True
544271069146656768,sydneysiege,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,20,364,Sun Dec 14 23:21:49 +0000 2014,1672,731,Mon Feb 28 03:38:30 +0000 2011,True
544514570367168512,sydneysiege,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",111,293,Mon Dec 15 15:29:24 +0000 2014,4636479,382,Sat Mar 17 19:01:26 +0000 2007,True
544520042810200064,sydneysiege,"#sydneysiege is over. 2 confirmed dead, #PrayForSydney #PrayForSydneyHostages #Sydney #hostages",22,101,Mon Dec 15 15:51:09 +0000 2014,74034,389,Wed Dec 21 09:56:49 +0000 2011,False
544291804057960448,sydneysiege,FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/MOy8zCHp5a,67,200,Mon Dec 15 00:44:13 +0000 2014,101550,308,Mon Nov 28 19:48:32 +0000 2011,False
544292670336925696,sydneysiege,UPDATE: 13 hostages inside Sydney coffee shop near Sydney Opera House Abbott will deliver a statement shortly. #ISISAttacks #sydneyseige,43,138,Mon Dec 15 00:47:39 +0000 2014,101549,308,Mon Nov 28 19:48:32 +0000 2011,False
544512676643500033,sydneysiege,BREAKING  @SkyBusiness: freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene http://t.co/DKBQI5tx4B ( carsonscottLI,34,159,Mon Dec 15 15:21:53 +0000 2014,150323,84767,Sat Oct 18 02:39:23 +0000 2008,True
544288681021145090,sydneysiege,Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/4KisV2PKI5 http://t.co/qIaa63SCQk,24,168,Mon Dec 15 00:31:48 +0000 2014,937955,1766,Sun Oct 26 00:00:29 +0000 2008,True
544350567183556608,sydneysiege,We can see people coming out a firedoor near the Lindt cafe to waiting police. 2-3 people. Hard to see. #sydneysiege,49,124,Mon Dec 15 04:37:43 +0000 2014,16012,1437,Thu Mar 19 01:49:38 +0000 2009,True
544314234541469696,sydneysiege,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr,76,296,Mon Dec 15 02:13:21 +0000 2014,4814814,2778,Mon Mar 12 01:28:01 +0000 2007,True
544514564407427072,sydneysiege,"Police seem relaxed, suggesting all hostages are out and gunman no longer a threat http://t.co/xheuclMCmj #sydneysiege",39,120,Mon Dec 15 15:29:23 +0000 2014,1961,136,Mon Oct 14 15:02:11 +0000 2013,True
544381485591982083,sydneysiege,Reports on @channeltennews #sydneysiege gunman wants #ISIL flag delivered to cafe and he also wants to speak to PM or people will be killed.,20,120,Mon Dec 15 06:40:34 +0000 2014,5520,889,Sat Jun 02 09:22:13 +0000 2012,True
544278985249550337,sydneysiege,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,55,305,Sun Dec 14 23:53:16 +0000 2014,63559,1894,Fri Feb 27 09:18:48 +0000 2009,True
544391533240516608,sydneysiege,Five hostages have escaped the besieged Lindt Cafe in #Sydney | Our latest update: http://t.co/XJVICQdu0y http://t.co/aNGBZsCmdQ,52,140,Mon Dec 15 07:20:30 +0000 2014,2197338,137,Tue Apr 17 08:23:08 +0000 2007,True
544287209730236416,sydneysiege,"Sydney Opera House evacuated, concourse deserted http://t.co/NMbuLCimKV #SydneySiege (via @cberkman) http://t.co/QYlOU0REVw",32,149,Mon Dec 15 00:25:57 +0000 2014,15396,753,Wed Sep 11 23:24:53 +0000 2013,True
544310853613281281,sydneysiege,The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,55,138,Mon Dec 15 01:59:54 +0000 2014,42339,397,Thu Jun 17 01:05:23 +0000 2010,True
